max_bo_tension,ass_curv,max_bo_curv,ass_tension
62.99268723,0.00269096,0.083614643,13.66093922
52.00617981,0.004123107,0.065145006,15.43159962
242.161972,0.002951434,0.080261054,211.4051514
143.9602966,0.002827799,0.025137762,114.564621
57.64493179,0.003109048,0.065725639,17.77233124
63.8224144,0.003505699,0.052808874,26.3068943
56.57935715,0.00525761,0.05007103,22.45581818
93.78569031,0.003137911,0.025366359,65.1233902
89.74541473,0.003609238,0.038511907,56.41521835
69.27414703,0.006059288,0.034066949,39.96568298
57.02719116,0.005030636,0.050486828,21.97389793
101.3048706,0.003049907,0.024699391,72.75662994
91.46214294,0.003237573,0.02651657,63.39191818
50.94935226,0.004080592,0.06814167,14.35509205
104.2929611,0.002975848,0.023163933,75.18873596
55.18092346,0.004976001,0.054536971,20.32746696
158.848465,0.003150639,0.047413649,121.5216217
75.89242554,0.003683989,0.038016071,44.17543411
70.19104767,0.005761782,0.033831581,39.26793671
64.03681946,0.003423291,0.053458834,25.91759682
94.79665375,0.003249043,0.026968089,66.26242828
74.42147827,0.003673588,0.037217473,43.42071915
165.939743,0.00295536,0.046585284,129.3474121
54.51161194,0.004924837,0.055055245,19.69648933
149.4442902,0.003171442,0.048465775,112.3937988
109.8275986,0.00357149,0.050671614,71.15994263
56.42950821,0.005060568,0.051841072,21.76811218
111.5895691,0.003142633,0.027711283,81.7179718
84.42742157,0.003614524,0.040323874,49.4076004
52.86919403,0.004590551,0.060694898,17.05034828
51.47449875,0.004305405,0.066161567,15.21714687
63.90541458,0.003515052,0.052526105,26.46577835
56.51865005,0.004954913,0.050873017,21.84567261
68.73935699,0.006294252,0.035207278,39.42839813
51.58097076,0.004414498,0.067970236,15.54610157
96.14790344,0.003191257,0.027219228,67.4366684
103.2734604,0.003050717,0.02417095,74.84654236
121.9281082,0.003055145,0.025980367,91.80912018
72.50288391,0.003198002,0.06130327,25.17477036
107.8294296,0.003491837,0.048989465,70.64876556
54.95100021,0.004904131,0.056556408,20.1714077
102.2830276,0.003329076,0.030714427,72.0198288
116.5082169,0.003309806,0.033937883,84.24768066
102.1010132,0.003326389,0.030638509,71.09135437
57.10647964,0.003508098,0.051592245,23.1705265
73.96269989,0.003734415,0.038742447,41.70241165
67.04697418,0.002908431,0.075481204,17.15642166
84.47006989,0.003614031,0.040305554,49.44320297
163.3996429,0.003130824,0.050264402,125.3127899
56.30610657,0.005253477,0.050489691,22.21779442
98.66249084,0.003224485,0.027138957,68.51473999
71.07180023,0.005762042,0.033682698,40.27781296
70.38851166,0.006278528,0.033868566,41.4493103
58.33590317,0.003538251,0.052977877,23.47908211
49.51283646,0.003735487,0.075997562,12.2897644
71.89692688,0.003727076,0.038385852,40.44912338
62.38745117,0.002902209,0.073045783,16.54863739
58.48586655,0.003615556,0.052280239,23.9974575
85.4601593,0.003621991,0.040006535,50.3737793
59.24910355,0.003232345,0.06095257,19.88558769
64.67168427,0.003480748,0.05209826,26.90958023
85.95897675,0.003298708,0.063107218,31.74840546
52.70498657,0.004718169,0.062579064,17.20682907
114.9309006,0.003171098,0.02867159,84.75959778
54.94048309,0.004898857,0.056474923,20.15424347
72.1419754,0.003229442,0.061415734,24.94947624
104.9573288,0.003210632,0.028650114,75.3418045
56.29235077,0.005058521,0.052304944,21.5774765
56.81162643,0.003533091,0.052462123,22.99194908
52.09910583,0.004210607,0.065575626,15.29957962
195.2154541,0.002925434,0.048593153,161.7328796
103.5798569,0.005384351,0.022646466,73.58467102
51.32916641,0.004233055,0.066285996,15.28994846
130.1553497,0.003557984,0.06520901,86.99352264
70.97414398,0.006076379,0.033718208,41.29048538
92.39170837,0.005743175,0.024939906,63.94986343
72.01031494,0.003578742,0.034897508,41.85946655
73.28604126,0.003713922,0.037477289,41.38040543
56.69275665,0.005171036,0.052386571,22.22529411
61.0818634,0.003246423,0.058399887,21.38314819
88.43572998,0.003304854,0.063720818,32.60391235
74.00026703,0.003675271,0.037253992,43.06744385
99.71705627,0.003320446,0.029463549,69.05078888
70.19226837,0.006287545,0.034237377,41.00930405
56.04684448,0.0053141,0.053203014,21.80541039
63.34350967,0.002892311,0.071865143,17.02434349
60.84810257,0.003247076,0.05829801,21.33488655
49.4842453,0.003733605,0.076234333,12.37624359
67.64265442,0.002898298,0.074836785,17.42894173
87.32627106,0.003624621,0.03911933,52.26203156
70.00527954,0.005945961,0.034218961,39.42095566
56.76340103,0.005055567,0.051526141,21.95539665
84.13987732,0.003657506,0.040273907,49.30590057
87.90970612,0.003624473,0.039350078,52.65784836
98.86296082,0.003322168,0.029951573,68.51083374
104.1104279,0.003496326,0.046970106,67.73796082
70.90906525,0.003280483,0.058047879,26.1678791
97.82315826,0.005625175,0.023421695,68.04869843
172.8292389,0.002928736,0.040361604,137.5957031
56.27788162,0.003381744,0.053989217,21.71722031
175.8899841,0.002898795,0.040082134,140.7505035
114.1315002,0.003282946,0.034593596,81.58836365
54.99803925,0.004948687,0.054572072,20.10079956
147.3424988,0.003147752,0.042451893,109.8836288
56.90338898,0.004984606,0.050252385,22.26032639
73.70420837,0.003689737,0.037355239,42.19247055
57.13919067,0.003524444,0.052112958,23.23875809
55.93093491,0.005123005,0.052227721,21.69060135
62.90591812,0.00289208,0.072445732,16.78769302
91.57058716,0.005779704,0.025162637,63.27428436
90.33872986,0.005861274,0.025499018,62.42597961
91.48651886,0.003236976,0.02650953,63.41082001
106.496994,0.003256061,0.028519116,76.62100983
56.71036911,0.004932804,0.050402778,21.99668312
55.92606354,0.003352574,0.057754097,20.4214077
70.382164,0.006279363,0.033874468,41.44390488
146.5417938,0.003170961,0.046555098,109.7395554
89.22317505,0.003312585,0.027386615,60.77545166
56.04202271,0.00534528,0.053205874,21.87238503
192.2626038,0.003174336,0.071030111,153.9205627
63.73305511,0.003420179,0.053550831,25.72359276
110.6454544,0.003165567,0.027813091,80.93037415
59.23864746,0.003580066,0.051386953,24.6274128
94.55638885,0.003230076,0.027503632,66.1574173
169.050705,0.002971279,0.040644755,133.9068451
113.8035889,0.003512443,0.051301003,74.25737
70.52832031,0.006192222,0.0342957,41.44158554
73.89962769,0.003689925,0.037416678,42.30341721
52.00702667,0.004145541,0.065430275,15.43120956
99.01953125,0.003343863,0.031363907,67.92769623
71.90084076,0.006293816,0.03379976,42.43108368
69.83592987,0.003288268,0.057378255,26.10672188
146.294754,0.003120746,0.040890123,108.9659729
82.46535492,0.003672892,0.040527522,47.9229393
135.5496216,0.003082321,0.032026913,103.1737976
108.349762,0.003540763,0.049234921,70.03736115
103.4422455,0.005573003,0.022541562,74.00282288
69.19908142,0.006313805,0.03504777,39.89286423
117.1707687,0.00329088,0.033920516,84.7640152
144.374176,0.003149351,0.041109565,107.1639328
55.75112152,0.003349818,0.057661584,20.39269066
55.8988266,0.005176222,0.052028605,21.54145622
144.5326538,0.003147563,0.041104482,107.3076324
109.4790573,0.003504082,0.047736844,71.37252808
73.33207703,0.003710145,0.037660581,41.80616379
56.85691071,0.004955279,0.050090725,22.26073456
64.99008179,0.003483648,0.051929127,27.15095329
51.47464371,0.004304892,0.066152743,15.27596569
82.49771881,0.00367237,0.04051239,47.94739532
63.52997971,0.003427942,0.053685249,25.59931755
56.91487122,0.005176703,0.05206833,22.38975525
200.4608917,0.002910372,0.051958385,166.1231537
64.64873505,0.003479739,0.05213434,26.88818169
99.48510742,0.003497234,0.04368126,60.90081024
56.65139389,0.005000979,0.051245375,21.57459641
75.68823242,0.003265595,0.059829552,27.58391571
95.12128448,0.005689729,0.023644843,66.0646286
71.22101593,0.003231079,0.060677331,25.70042038
54.34674835,0.004915771,0.055401518,19.60771751
98.83627319,0.00311011,0.024738236,70.7805481
83.70259094,0.003619311,0.040392424,48.77826691
78.5572052,0.003278657,0.05927917,29.32813454
97.60002899,0.003552699,0.043791006,59.62044144
126.2898941,0.003162498,0.032970565,93.99836731
70.43801117,0.006153389,0.036057003,41.27217865
163.6427612,0.003128317,0.050272286,125.5475693
97.02024078,0.003400496,0.031677903,66.24784851
101.381424,0.003351078,0.030855843,70.4574585
68.72208405,0.006395763,0.035374905,39.28447723
51.66651535,0.004130587,0.065847852,15.2250576
92.39613342,0.003165323,0.025541711,63.94774246
54.00033951,0.005032849,0.058175149,19.0768013
69.83880615,0.006445466,0.036168504,41.22297668
55.01506042,0.004939853,0.054860922,20.0359211
52.49398804,0.0045718,0.061233463,16.78565788
68.14407349,0.002898164,0.074216419,17.69950485
80.13359833,0.003659064,0.036320363,48.39479828
98.40242767,0.003117135,0.024902711,70.34430695
51.65812302,0.004101182,0.065490479,15.1947422
96.80478668,0.003409534,0.031792084,66.03259277
63.58779526,0.002687076,0.082662961,14.03965759
53.33469391,0.00483822,0.058230699,18.14379501
97.56381989,0.003162289,0.026930405,68.64440918
58.38171768,0.003525882,0.052750031,23.57361794
58.07020187,0.003565185,0.050507668,24.38024902
158.7641144,0.003193145,0.050554809,120.791626
52.09981918,0.004210746,0.065573039,15.31256962
89.77555084,0.005618786,0.02545288,60.43367767
91.55832672,0.005780494,0.025165687,63.26462555
95.84108734,0.0033264,0.030597661,65.45539093
57.62389374,0.003122178,0.065787129,17.7515831
200.0752563,0.002913227,0.051931347,165.723175
56.51849365,0.004955093,0.050871061,21.84762001
100.711319,0.003157374,0.026629869,70.59591675
102.2915497,0.00539872,0.022683828,72.41181946
127.1192932,0.003216361,0.03274668,94.64326477
199.9355774,0.002745033,0.04793855,166.9394379
97.9919281,0.003368072,0.02971099,67.57522583
56.33047867,0.005022168,0.05164985,21.39414024
115.1103745,0.002959947,0.024279354,84.37167358
112.7009888,0.003125262,0.027182103,82.32909393
70.31008911,0.005750474,0.033919582,39.52967453
69.60385132,0.006233897,0.034678177,40.16248703
70.49319458,0.006051898,0.033700699,41.04639435
69.74953461,0.006251611,0.034857091,40.12263489
55.93226242,0.005123074,0.052224827,21.69245338
75.2717514,0.003717172,0.038160399,43.71507645
75.93440247,0.003275963,0.05931161,28.11296844
94.54650879,0.003224562,0.027442662,66.19225311
56.65278625,0.00500364,0.051239607,21.57284927
71.6733551,0.003269208,0.057563994,26.71146393
71.3761673,0.006264287,0.033825288,42.0281601
56.82745743,0.00528073,0.049731062,22.69549751
107.1969452,0.003057553,0.023642131,78.41261292
150.0201416,0.00300172,0.030641819,118.3231964
57.37459183,0.003602711,0.051109584,23.92250252
111.9044342,0.003535766,0.051007865,72.75726318
130.0633698,0.003558961,0.065190135,86.91606903
49.40752029,0.003608737,0.080418768,11.89663219
71.44950867,0.005919913,0.033869245,40.87522125
69.57334137,0.003214515,0.060641968,24.96562958
67.06265259,0.002908483,0.075444361,17.16931915
70.18512726,0.006288367,0.034243314,41.00266647
100.6199188,0.005442167,0.022808823,70.99248505
56.81128311,0.003520287,0.051703181,23.03103065
137.7702179,0.002833218,0.024244623,108.4189682
73.86270905,0.003525942,0.034610548,43.19280243
56.19544983,0.004959065,0.051117277,21.59870529
58.47273636,0.003247226,0.062094841,19.31313515
69.52666473,0.00323538,0.061635811,24.62306976
69.43832397,0.00575573,0.034187061,38.78995895
160.2781982,0.003021138,0.046697672,124.0348663
56.187397,0.005000314,0.052025273,21.1720047
56.67200851,0.005181069,0.052422174,22.20981407
56.13734436,0.004905896,0.050837156,21.57230759
169.8125763,0.002947777,0.048614689,133.1652832
51.76304626,0.004204482,0.066105348,15.11091995
55.78616714,0.004987355,0.052424587,21.06178093
70.1705246,0.005937176,0.034100497,40.38442993
69.43746948,0.005973272,0.034538774,39.77743149
63.50442123,0.002909536,0.073893792,17.06608391
55.90975952,0.005113051,0.052078105,21.62061119
52.00645447,0.004123328,0.065153658,15.40937805
73.14593506,0.003670973,0.037752684,41.5672493
116.8523712,0.003063984,0.026973416,86.63292694
116.6157227,0.003063643,0.026879196,86.41873169
76.83065796,0.003291764,0.060252542,28.06184578
53.34529877,0.004996515,0.059138505,18.59923363
83.99626923,0.003658374,0.04006617,49.27989578
68.99054718,0.006289826,0.035120081,39.61876678
101.4965591,0.003522459,0.044785859,62.22658539
70.05315399,0.006152718,0.034970795,40.92114639
52.00815201,0.004145659,0.065426733,15.43123245
84.77410126,0.003624786,0.03996031,49.82003784
98.39476013,0.003167566,0.025304865,69.92716217
71.87408447,0.006214966,0.033371468,43.07410049
71.06143188,0.005761847,0.033688301,40.27547836
111.7706604,0.003179561,0.029248005,81.20465851
111.8481445,0.003536391,0.051002627,72.71264648
78.56816101,0.003279272,0.059265478,29.33978271
113.4673386,0.003288985,0.034529255,80.95399475
106.2527695,0.003256285,0.028417644,76.41292572
76.21946716,0.002910614,0.078968024,18.87050056
110.2107849,0.00588444,0.024263562,81.12683105
91.07978821,0.005592127,0.025048956,61.30241394
62.37712479,0.00290223,0.073070642,16.54026794
55.17064285,0.004985305,0.054220359,20.39453697
57.04540634,0.003520849,0.052062502,23.22016716
86.65753174,0.003349333,0.028094318,58.30976868
56.58167648,0.005263097,0.050108077,22.45681
175.088089,0.002995729,0.047475593,139.4586639
113.0008087,0.00349794,0.049881366,74.1022644
91.48892975,0.005797286,0.025211593,63.25221252
53.07796478,0.00266105,0.0822625,12.24183846
49.51257706,0.003735359,0.076000083,12.32556248
191.8905945,0.002985235,0.052283777,157.366272
72.59455872,0.003546279,0.034749581,42.2494545
99.79045105,0.003556198,0.044846393,60.90150452
196.5889587,0.002941312,0.052143491,162.085907
117.1787415,0.002812756,0.022106827,87.92938232
73.35154724,0.003708414,0.03748401,41.9262085
92.40549469,0.005742087,0.024936874,63.95994568
91.79594421,0.003164414,0.025481008,63.32662201
99.36467743,0.0033239,0.029466837,68.73264313
71.2184906,0.0061544,0.035697003,41.87155533
56.52524948,0.00495416,0.050813369,21.80605125
89.8808136,0.005610832,0.025308514,60.35782623
106.927536,0.003564464,0.048741341,69.21065521
63.34851074,0.003434123,0.053998559,25.41490173
83.73512268,0.003618857,0.040377153,48.80274963
99.78936768,0.003183296,0.026762426,69.858078
113.529686,0.005315013,0.020744509,82.0165863
57.0981636,0.005186781,0.051651595,22.64365578
70.57641602,0.006053081,0.033699414,41.03597641
98.68786621,0.003518916,0.043743391,60.3001976
89.46744537,0.003311828,0.027346011,60.983284
93.81563568,0.003393885,0.030899057,63.81327057
96.83874512,0.003166661,0.027016019,68.00243378
176.7124023,0.003004093,0.049543553,141.0236816
71.66003418,0.006115309,0.035480384,42.2577095
52.1277504,0.00425376,0.067178002,15.52628326
101.497963,0.003152148,0.026694196,71.26031494
68.57796478,0.003245064,0.060881857,24.59952545
62.50208282,0.003304095,0.055858617,23.95774841
105.7769775,0.003541851,0.04724774,68.11364746
56.77958679,0.005073701,0.05164942,21.97850037
101.7521057,0.003552371,0.046672863,66.204422
241.4516296,0.00295508,0.080096448,210.6448364
57.82920837,0.003120331,0.065447432,17.90464973
56.19602585,0.004958958,0.051118321,21.59731674
95.75012207,0.00565782,0.023433407,66.70256042
78.48904419,0.003680787,0.037282864,46.53750992
103.710289,0.003068009,0.024274948,74.82894897
124.9214859,0.003553533,0.061800513,82.96044922
54.7313652,0.004775945,0.055230295,19.55834198
56.68199539,0.00541985,0.049350811,22.95114708
158.5403748,0.003195535,0.050546796,120.5773849
55.98884964,0.004886871,0.051253264,21.4042244
51.7623291,0.004204269,0.066107792,15.09839344
57.17821503,0.005102792,0.051018284,22.37722206
82.36615753,0.003672853,0.040726325,47.76763916
57.43301392,0.003413453,0.055183332,22.02407455
92.1728363,0.005732054,0.024970599,63.68098068
60.13524246,0.002705723,0.082058031,13.96557903
62.89514923,0.002892123,0.072471355,16.77888298
101.4291153,0.003345539,0.030741709,70.52732849
127.3473434,0.003212448,0.032729688,94.84194183
49.47524261,0.003702435,0.081254277,11.89379883
91.47597504,0.00579809,0.025214613,63.24240112
71.38288879,0.006263341,0.033819444,42.03328323
72.07180786,0.003585728,0.03523989,41.67947388
110.6846848,0.003361193,0.034755389,78.67510986
73.03544617,0.003525484,0.034612942,42.58358002
52.52262115,0.004781461,0.063388506,17.06752968
91.50549316,0.003238235,0.026400357,63.46727371
71.31451416,0.006112654,0.035651792,42.07089996
69.18669128,0.006058714,0.034068501,39.98104477
56.13854599,0.004907856,0.050851641,21.57189941
53.38579178,0.00508129,0.059861385,18.58707237
63.70816422,0.003426885,0.053737891,25.66308022
109.8802338,0.003570901,0.0506771,71.20078278
103.0791779,0.003535206,0.048460731,66.4983902
72.85370636,0.0032171,0.062242784,24.88680267
70.57414246,0.0059238,0.034081941,39.82956314
149.6504059,0.002996986,0.030660786,117.9721375
76.41204071,0.00368207,0.037993006,44.59270096
71.67948151,0.003269481,0.057554106,26.71855736
96.24759674,0.003340394,0.030128729,65.61816406
161.5998077,0.003201877,0.052703886,123.3955612
82.32794189,0.003673059,0.040743358,47.73649216
70.53292084,0.00590696,0.033887866,40.59867859
98.04676056,0.003345648,0.030005586,67.86527252
57.42584229,0.005433891,0.048366581,23.57910728
55.50590515,0.002874464,0.073828976,14.82450104
106.3985214,0.003260908,0.028111122,75.78543091
73.02468109,0.003550339,0.034923604,42.44817352
58.00732422,0.003548205,0.053101955,23.32853508
124.9978485,0.003552446,0.061812563,83.02320099
52.73041153,0.00478706,0.063101964,17.19563293
71.92977905,0.006239366,0.033440587,43.16621017
88.00834656,0.003354645,0.027677823,59.81219101
57.3844986,0.003128218,0.066139794,17.60059357
110.7190475,0.003358249,0.034617719,78.7289505
54.35360336,0.004895923,0.055593991,19.50246429
63.92634201,0.003516329,0.052492642,26.48559761
91.53179169,0.003237722,0.026393435,63.48766708
60.8467865,0.003246491,0.058307859,21.33112526
56.47254944,0.004911938,0.050586741,21.79277039
56.47384262,0.004913916,0.050601287,21.79188347
88.77196503,0.003331563,0.027510256,60.41186523
95.12890625,0.00323956,0.025918154,66.51444244
104.3658524,0.002975237,0.023159721,75.23442841
99.18491364,0.003145218,0.025177061,70.54048157
70.22695923,0.006215722,0.035188546,41.27095795
106.9385681,0.003037553,0.02484594,78.33109283
93.59082031,0.003397561,0.030998142,63.59475327
50.02581406,0.003787423,0.074638556,12.84130573
51.77602386,0.004245537,0.067744331,15.34576511
96.26851654,0.003318252,0.030548569,65.83924866
56.04549026,0.004940681,0.051536953,21.43044281
56.52470779,0.004954269,0.050812657,21.80737495
118.1392136,0.003269264,0.03387492,85.58262634
72.12175751,0.003503312,0.035246489,42.85338593
103.809494,0.005370899,0.022600696,73.78255463
99.31577301,0.003305296,0.029808273,68.89793396
99.51541138,0.003344024,0.031325767,68.36672211
146.4583435,0.003118998,0.040884803,109.1154404
93.76509857,0.003413805,0.030437306,63.03608322
70.34155273,0.003266828,0.057173207,26.32249069
57.02295303,0.00350728,0.051541587,23.1551609
55.89551544,0.005141262,0.051974257,21.44896507
55.01662064,0.004941907,0.054882492,20.03698349
144.3379669,0.003192531,0.042654656,107.0986938
63.54475784,0.003428748,0.053659404,25.61349869
87.85452271,0.003625588,0.039369581,52.61401749
84.0334549,0.003657699,0.040050314,49.30783844
75.87794495,0.003698771,0.038167598,44.12633133
59.51676178,0.00358962,0.051169912,24.85139656
71.91034698,0.00629299,0.033792769,42.4384613
144.1793213,0.00319411,0.042657352,106.9545746
97.99092865,0.00566117,0.023518453,68.08584595
75.60082245,0.003698428,0.038089563,43.95863342
69.43453979,0.005973671,0.034542304,39.77387238
116.7556839,0.003130803,0.028456521,86.36080933
68.12709045,0.00289821,0.074254424,17.68548775
136.7321167,0.003063402,0.031950088,104.2668686
51.4073143,0.004305367,0.066238119,15.3325758
56.04528046,0.004940843,0.051534872,21.43243599
63.31790543,0.003441293,0.053753885,25.50250053
